"=""ID""",Name,"Sent Time","UT measurement (mm)","Temperature (Â°C)",PSI,"Apply Temperature Compensation Flag"
"=""#00093""","=""P100254-2""","2017-05-16 05:58:15",7.064,281.93,,1
"=""#00093""","=""P100254-2""","2017-05-16 18:00:28",7.066,282.28,,1
"=""#00093""","=""P100254-2""","2017-05-17 06:03:24",7.067,282.59,,1
"=""#00093""","=""P100254-2""","2017-05-17 18:05:34",7.065,281.81,,1
"=""#00093""","=""P100254-2""","2017-05-18 06:07:59",7.064,283.94,,1
"=""#00093""","=""P100254-2""","2017-05-18 18:09:54",7.069,282.72,,1
"=""#00093""","=""P100254-2""","2017-05-19 06:11:56",7.064,282.06,,1
"=""#00093""","=""P100254-2""","2017-05-19 18:14:13",7.065,282.12,,1
"=""#00093""","=""P100254-2""","2017-05-20 06:16:16",7.064,282.06,,1
"=""#00093""","=""P100254-2""","2017-05-20 18:18:41",7.066,284.34,,1
"=""#00093""","=""P100254-2""","2017-05-21 06:20:38",7.07,285.56,,1
"=""#00093""","=""P100254-2""","2017-05-21 18:22:55",7.066,284.37,,1
"=""#00093""","=""P100254-2""","2017-05-22 06:25:33",7.063,285.22,,1
"=""#00093""","=""P100254-2""","2017-05-22 18:27:33",7.065,285.06,,1
"=""#00093""","=""P100254-2""","2017-05-23 06:29:18",7.064,285.25,,1
"=""#00093""","=""P100254-2""","2017-05-23 18:31:22",7.062,284.66,,1
"=""#00093""","=""P100254-2""","2017-05-24 06:33:12",7.064,285.87,,1
"=""#00093""","=""P100254-2""","2017-05-24 18:35:30",7.064,284.94,,1
"=""#00093""","=""P100254-2""","2017-05-25 06:37:57",7.066,287.19,,1
"=""#00093""","=""P100254-2""","2017-05-25 18:40:17",7.061,289.28,,1
"=""#00093""","=""P100254-2""","2017-05-26 06:42:35",7.066,289.07,,1
"=""#00093""","=""P100254-2""","2017-05-26 18:44:53",7.067,287.19,,1
"=""#00093""","=""P100254-2""","2017-05-27 06:46:55",7.064,288.28,,1
"=""#00093""","=""P100254-2""","2017-05-27 18:48:37",7.064,286.72,,1
"=""#00093""","=""P100254-2""","2017-05-28 06:51:00",7.062,280.47,,1
"=""#00093""","=""P100254-2""","2017-05-28 18:53:35",7.066,281.97,,1
"=""#00093""","=""P100254-2""","2017-05-29 06:55:40",7.067,281.66,,1
"=""#00093""","=""P100254-2""","2017-05-29 18:57:40",7.062,280.09,,1
"=""#00093""","=""P100254-2""","2017-05-30 06:59:44",7.066,280.03,,1
"=""#00093""","=""P100254-2""","2017-05-30 19:02:07",7.063,287.66,,1
"=""#00093""","=""P100254-2""","2017-05-31 07:04:30",7.067,289.84,,1
"=""#00093""","=""P100254-2""","2017-05-31 19:06:25",7.063,286.81,,1
"=""#00093""","=""P100254-2""","2017-06-01 07:08:27",7.064,287.69,,1
"=""#00093""","=""P100254-2""","2017-06-01 19:10:34",7.061,286.53,,1
"=""#00093""","=""P100254-2""","2017-06-02 07:12:32",7.059,283.31,,1
"=""#00093""","=""P100254-2""","2017-06-02 19:14:18",7.058,283.37,,1
"=""#00093""","=""P100254-2""","2017-06-03 07:16:15",7.057,283.97,,1
"=""#00093""","=""P100254-2""","2017-06-03 19:18:23",7.061,283.03,,1
"=""#00093""","=""P100254-2""","2017-06-04 07:21:29",7.06,283.22,,1
"=""#00093""","=""P100254-2""","2017-06-04 19:26:49",7.06,283.34,,1
"=""#00093""","=""P100254-2""","2017-06-05 07:28:51",7.06,283.31,,1
"=""#00093""","=""P100254-2""","2017-06-05 19:31:02",7.059,291.38,,1
"=""#00093""","=""P100254-2""","2017-06-06 07:33:06",7.066,290.5,,1
"=""#00093""","=""P100254-2""","2017-06-06 19:35:09",7.057,289.5,,1
"=""#00093""","=""P100254-2""","2017-06-07 07:37:03",7.059,288.75,,1
"=""#00093""","=""P100254-2""","2017-06-07 19:39:11",7.057,287.03,,1
"=""#00093""","=""P100254-2""","2017-06-08 07:41:18",7.064,284.56,,1
"=""#00093""","=""P100254-2""","2017-06-08 19:43:23",7.06,285.12,,1
"=""#00093""","=""P100254-2""","2017-06-09 07:45:23",7.058,285.12,,1
"=""#00093""","=""P100254-2""","2017-06-09 19:47:12",7.058,285.5,,1
"=""#00093""","=""P100254-2""","2017-06-10 07:49:30",7.058,285.5,,1
"=""#00093""","=""P100254-2""","2017-06-10 19:51:57",7.06,285.19,,1
"=""#00093""","=""P100254-2""","2017-06-11 07:54:05",7.066,285.22,,1
"=""#00093""","=""P100254-2""","2017-06-11 19:56:42",7.059,288.25,,1
"=""#00093""","=""P100254-2""","2017-06-12 07:58:38",7.06,290.16,,1
"=""#00093""","=""P100254-2""","2017-06-12 20:01:03",7.057,287.69,,1
"=""#00093""","=""P100254-2""","2017-06-13 08:03:23",7.062,288.38,,1
"=""#00093""","=""P100254-2""","2017-06-13 20:05:41",7.06,288.66,,1
"=""#00093""","=""P100254-2""","2017-06-14 08:08:06",7.059,288.54,,1
"=""#00093""","=""P100254-2""","2017-06-14 20:10:20",7.059,283.06,,1
"=""#00093""","=""P100254-2""","2017-06-15 08:12:36",7.062,282.5,,1
"=""#00093""","=""P100254-2""","2017-06-15 20:15:19",7.058,282.34,,1
"=""#00093""","=""P100254-2""","2017-06-16 08:17:55",7.058,282.68,,1
"=""#00093""","=""P100254-2""","2017-06-16 20:20:05",7.058,282.15,,1
"=""#00093""","=""P100254-2""","2017-06-17 08:22:33",7.062,278.62,,1
"=""#00093""","=""P100254-2""","2017-06-17 20:24:43",7.057,280.18,,1
"=""#00093""","=""P100254-2""","2017-06-18 08:26:50",7.056,280.87,,1
"=""#00093""","=""P100254-2""","2017-06-18 20:28:47",7.056,280.84,,1
"=""#00093""","=""P100254-2""","2017-06-19 08:30:39",7.059,281.75,,1
"=""#00093""","=""P100254-2""","2017-06-19 20:32:33",7.053,281.43,,1
"=""#00093""","=""P100254-2""","2017-06-20 08:35:01",7.057,281.75,,1
"=""#00093""","=""P100254-2""","2017-06-20 20:37:11",7.054,281.43,,1
"=""#00093""","=""P100254-2""","2017-06-21 08:39:35",7.061,280.49,,1
"=""#00093""","=""P100254-2""","2017-06-21 20:42:13",7.052,282.75,,1
"=""#00093""","=""P100254-2""","2017-06-22 08:44:22",7.052,287.66,,1
"=""#00093""","=""P100254-2""","2017-06-22 20:45:59",7.061,289,,1
"=""#00093""","=""P100254-2""","2017-06-23 08:48:52",7.058,287.41,,1
"=""#00093""","=""P100254-2""","2017-06-23 20:50:50",7.062,287.69,,1
"=""#00093""","=""P100254-2""","2017-06-24 08:52:43",7.057,287.06,,1
"=""#00093""","=""P100254-2""","2017-06-24 20:56:18",7.058,288.06,,1
"=""#00093""","=""P100254-2""","2017-06-25 08:59:30",7.056,287.72,,1
"=""#00093""","=""P100254-2""","2017-06-25 21:01:29",7.055,288.06,,1
"=""#00093""","=""P100254-2""","2017-06-26 09:03:35",7.06,287.72,,1
"=""#00093""","=""P100254-2""","2017-06-26 21:05:39",7.054,286.72,,1
"=""#00093""","=""P100254-2""","2017-06-27 09:07:52",7.06,284.28,,1
"=""#00093""","=""P100254-2""","2017-06-27 21:10:48",7.054,285.56,,1
"=""#00093""","=""P100254-2""","2017-06-28 09:15:10",7.056,285.47,,1
"=""#00093""","=""P100254-2""","2017-06-28 21:18:40",7.051,285.78,,1
"=""#00093""","=""P100254-2""","2017-06-29 09:21:31",7.052,285.75,,1
"=""#00093""","=""P100254-2""","2017-06-29 21:23:46",7.049,285.78,,1
"=""#00093""","=""P100254-2""","2017-06-30 09:26:22",7.048,285.75,,1
"=""#00093""","=""P100254-2""","2017-06-30 21:28:01",7.05,282.03,,1
"=""#00093""","=""P100254-2""","2017-07-01 09:30:29",7.046,287.72,,1
"=""#00093""","=""P100254-2""","2017-07-01 21:32:18",7.053,285.81,,1
"=""#00093""","=""P100254-2""","2017-07-02 09:34:38",7.049,287.66,,1
"=""#00093""","=""P100254-2""","2017-07-02 21:37:06",7.044,278.87,,1
"=""#00093""","=""P100254-2""","2017-07-03 09:39:10",7.05,279.34,,1
"=""#00093""","=""P100254-2""","2017-07-03 21:41:44",7.049,278.15,,1
"=""#00093""","=""P100254-2""","2017-07-04 09:43:49",7.046,279.56,,1
"=""#00093""","=""P100254-2""","2017-07-04 21:46:14",7.047,278.43,,1
"=""#00093""","=""P100254-2""","2017-07-05 09:48:44",7.047,277.99,,1
"=""#00093""","=""P100254-2""","2017-07-05 21:51:07",7.047,279.52,,1
"=""#00093""","=""P100254-2""","2017-07-06 09:54:16",7.046,279.21,,1
"=""#00093""","=""P100254-2""","2017-07-06 21:57:01",7.043,282.28,,1
"=""#00093""","=""P100254-2""","2017-07-07 10:00:00",7.048,282.9,,1
"=""#00093""","=""P100254-2""","2017-07-07 22:02:06",7.048,281.78,,1
"=""#00093""","=""P100254-2""","2017-07-08 10:04:25",7.049,281.93,,1
"=""#00093""","=""P100254-2""","2017-07-08 22:06:45",7.042,282.93,,1
"=""#00093""","=""P100254-2""","2017-07-09 10:08:38",7.041,282.68,,1
"=""#00093""","=""P100254-2""","2017-07-09 22:10:57",7.045,282.31,11,1
"=""#00093""","=""P100254-2""","2017-07-10 10:13:18",7.042,282.4,11,1
"=""#00093""","=""P100254-2""","2017-07-10 22:16:06",7.044,282.62,11,1
"=""#00093""","=""P100254-2""","2017-07-11 10:17:53",7.045,281.93,11,1
"=""#00093""","=""P100254-2""","2017-07-11 22:20:24",7.043,282.03,11,1
"=""#00093""","=""P100254-2""","2017-07-12 10:22:39",7.049,282.15,11,1
"=""#00093""","=""P100254-2""","2017-07-12 22:25:14",7.043,281.71,11,1
"=""#00093""","=""P100254-2""","2017-07-13 10:27:57",7.041,282.94,11,1
"=""#00093""","=""P100254-2""","2017-07-13 22:30:51",7.041,281.65,8,1
"=""#00093""","=""P100254-2""","2017-07-14 10:33:14",7.038,281.71,6,1
"=""#00093""","=""P100254-2""","2017-07-14 22:35:52",7.047,285.19,6,1
"=""#00093""","=""P100254-2""","2017-07-15 10:39:39",7.044,284.62,6,1
"=""#00093""","=""P100254-2""","2017-07-15 22:43:50",7.047,286.47,6,1
"=""#00093""","=""P100254-2""","2017-07-16 10:47:06",7.046,286.22,6,1
"=""#00093""","=""P100254-2""","2017-07-16 22:49:47",7.038,287.28,6,1
"=""#00093""","=""P100254-2""","2017-07-17 10:52:55",7.045,287.97,6,1
"=""#00093""","=""P100254-2""","2017-07-17 22:55:13",7.039,288.25,6,1
"=""#00093""","=""P100254-2""","2017-07-18 10:57:31",7.042,285.84,6,1
"=""#00093""","=""P100254-2""","2017-07-18 23:00:24",7.047,287.22,6,1
"=""#00093""","=""P100254-2""","2017-07-19 11:02:34",7.042,287.01,7,1
"=""#00093""","=""P100254-2""","2017-07-19 23:05:20",7.043,285.58,7,1
"=""#00093""","=""P100254-2""","2017-07-20 11:08:06",7.044,287,7,1
"=""#00093""","=""P100254-2""","2017-07-20 23:10:38",7.049,290.19,7,1
"=""#00093""","=""P100254-2""","2017-07-21 11:13:57",7.046,289.31,8,1
"=""#00093""","=""P100254-2""","2017-07-21 23:16:49",7.047,289.16,8,1
"=""#00093""","=""P100254-2""","2017-07-22 11:19:37",7.044,289.56,7,1
"=""#00093""","=""P100254-2""","2017-07-22 23:22:13",7.047,286.72,7,1
"=""#00093""","=""P100254-2""","2017-07-23 11:25:14",7.042,287.37,7,1
"=""#00093""","=""P100254-2""","2017-07-23 23:27:32",7.046,287.22,7,1
"=""#00093""","=""P100254-2""","2017-07-24 11:30:33",7.043,283.6,5,1
"=""#00093""","=""P100254-2""","2017-07-24 23:33:46",7.043,281.93,5,1
"=""#00093""","=""P100254-2""","2017-07-25 11:36:35",7.049,281.4,5,1
"=""#00093""","=""P100254-2""","2017-07-25 23:39:47",7.047,281.09,5,1
"=""#00093""","=""P100254-2""","2017-07-26 11:42:12",7.041,280.24,6,1
"=""#00093""","=""P100254-2""","2017-07-26 23:45:15",7.041,280.71,6,1
"=""#00093""","=""P100254-2""","2017-07-27 11:48:22",7.044,280.06,6,1
"=""#00093""","=""P100254-2""","2017-07-27 23:51:05",7.035,281.22,6,1
"=""#00093""","=""P100254-2""","2017-07-28 11:54:26",7.038,281.09,6,1
"=""#00093""","=""P100254-2""","2017-07-28 23:57:28",7.041,282.31,6,1
"=""#00093""","=""P100254-2""","2017-07-29 11:59:35",7.039,283.37,6,1
"=""#00093""","=""P100254-2""","2017-07-30 00:02:26",7.046,283.9,6,1
"=""#00093""","=""P100254-2""","2017-07-30 12:04:49",7.037,283.59,6,1
"=""#00093""","=""P100254-2""","2017-07-31 00:06:46",7.047,282.97,6,1
"=""#00093""","=""P100254-2""","2017-07-31 12:09:21",7.039,282.97,6,1
"=""#00093""","=""P100254-2""","2017-08-01 00:11:24",7.039,283.22,6,1
"=""#00093""","=""P100254-2""","2017-08-01 12:13:46",7.039,283.37,6,1
"=""#00093""","=""P100254-2""","2017-08-02 00:16:57",7.045,283.34,6,1
"=""#00093""","=""P100254-2""","2017-08-02 12:19:25",7.039,284.56,6,1
"=""#00093""","=""P100254-2""","2017-08-03 00:21:30",7.042,284.56,6,1
"=""#00093""","=""P100254-2""","2017-08-03 12:23:48",7.041,284.87,6,1
"=""#00093""","=""P100254-2""","2017-08-04 00:26:06",7.04,292.37,6,1
"=""#00093""","=""P100254-2""","2017-08-04 12:29:07",7.041,293.59,6,1
"=""#00093""","=""P100254-2""","2017-08-05 00:34:26",7.039,292.91,6,1
"=""#00093""","=""P100254-2""","2017-08-05 12:37:37",7.038,289.25,6,1
"=""#00093""","=""P100254-2""","2017-08-06 00:39:55",7.04,290.09,6,1
"=""#00093""","=""P100254-2""","2017-08-06 12:42:12",7.038,294.19,6,1
"=""#00093""","=""P100254-2""","2017-08-07 00:44:38",7.041,296.59,6,1
"=""#00093""","=""P100254-2""","2017-08-07 12:47:03",7.037,296.47,6,1
"=""#00093""","=""P100254-2""","2017-08-08 00:49:07",7.037,291.06,6,1
"=""#00093""","=""P100254-2""","2017-08-08 12:51:17",7.038,288.34,6,1
"=""#00093""","=""P100254-2""","2017-08-09 00:53:34",7.042,286.37,6,1
"=""#00093""","=""P100254-2""","2017-08-09 12:55:35",7.04,283.4,6,1
"=""#00093""","=""P100254-2""","2017-08-10 00:57:58",7.039,287.66,6,1
"=""#00093""","=""P100254-2""","2017-08-10 13:00:07",7.04,286.19,6,1
"=""#00093""","=""P100254-2""","2017-08-11 01:02:27",7.036,286.37,6,1
"=""#00093""","=""P100254-2""","2017-08-11 13:05:13",7.044,286.91,6,1
"=""#00093""","=""P100254-2""","2017-08-12 01:07:29",7.042,287,7,1
"=""#00093""","=""P100254-2""","2017-08-12 13:10:15",7.039,287.5,7,1
"=""#00093""","=""P100254-2""","2017-08-13 01:12:17",7.036,287.34,7,1
"=""#00093""","=""P100254-2""","2017-08-13 13:15:00",7.042,289.42,9,1
"=""#00093""","=""P100254-2""","2017-08-14 01:17:40",7.039,291.97,8,1
"=""#00093""","=""P100254-2""","2017-08-14 13:20:44",7.038,290.84,8,1
"=""#00093""","=""P100254-2""","2017-08-15 01:23:01",7.04,291.06,8,1
"=""#00093""","=""P100254-2""","2017-08-15 13:25:45",7.039,289.91,8,1
"=""#00093""","=""P100254-2""","2017-08-16 01:28:10",7.042,286.16,8,1
"=""#00093""","=""P100254-2""","2017-08-16 13:30:55",7.04,285.78,8,1
"=""#00093""","=""P100254-2""","2017-08-17 01:33:28",7.043,287.31,8,1
"=""#00093""","=""P100254-2""","2017-08-17 13:36:03",7.038,285.75,9,1
"=""#00093""","=""P100254-2""","2017-08-18 01:38:18",7.04,288.28,9,1
"=""#00093""","=""P100254-2""","2017-08-18 13:40:40",7.039,288,9,1
"=""#00093""","=""P100254-2""","2017-08-19 01:42:54",7.042,287.85,9,1
"=""#00093""","=""P100254-2""","2017-08-19 13:45:05",7.038,288.28,9,1
"=""#00093""","=""P100254-2""","2017-08-20 01:47:33",7.047,289.75,9,1
"=""#00093""","=""P100254-2""","2017-08-20 13:49:53",7.039,288.69,9,1
"=""#00093""","=""P100254-2""","2017-08-21 01:52:34",7.043,287.59,9,1
"=""#00093""","=""P100254-2""","2017-08-21 13:55:03",7.041,286.5,9,1
"=""#00093""","=""P100254-2""","2017-08-22 02:15:52",7.044,287.37,9,1
"=""#00093""","=""P100254-2""","2017-08-22 14:18:17",7.039,285.53,9,1
"=""#00093""","=""P100254-2""","2017-08-23 02:20:46",7.039,285.12,9,1
"=""#00093""","=""P100254-2""","2017-08-23 14:23:57",7.037,285.87,9,1
"=""#00093""","=""P100254-2""","2017-08-24 02:25:57",7.037,283.78,9,1
"=""#00093""","=""P100254-2""","2017-08-24 14:28:43",7.034,283.03,9,1
"=""#00093""","=""P100254-2""","2017-08-25 02:30:45",7.041,281.09,9,1
"=""#00093""","=""P100254-2""","2017-08-25 14:33:14",7.034,282.03,9,1
"=""#00093""","=""P100254-2""","2017-08-26 02:35:41",7.039,283.44,9,1
"=""#00093""","=""P100254-2""","2017-08-26 14:38:11",7.039,282.37,9,1
"=""#00093""","=""P100254-2""","2017-08-27 02:40:41",7.042,282.07,9,1
"=""#00093""","=""P100254-2""","2017-08-27 14:43:22",7.034,282,9,1
"=""#00093""","=""P100254-2""","2017-08-28 02:45:49",7.04,285.31,9,1
"=""#00093""","=""P100254-2""","2017-08-28 14:48:28",7.036,282.65,9,1
"=""#00093""","=""P100254-2""","2017-08-29 02:51:02",7.04,286.06,9,1
"=""#00093""","=""P100254-2""","2017-08-29 14:53:22",7.032,285.37,9,1
"=""#00093""","=""P100254-2""","2017-08-30 02:55:52",7.035,285.72,9,1
"=""#00093""","=""P100254-2""","2017-08-30 14:58:22",7.034,283.59,9,1
"=""#00093""","=""P100254-2""","2017-08-31 03:01:20",7.038,283.28,9,1
"=""#00093""","=""P100254-2""","2017-08-31 15:03:20",7.035,283.34,9,1
"=""#00093""","=""P100254-2""","2017-09-01 03:05:41",7.036,281.37,9,1
"=""#00093""","=""P100254-2""","2017-09-01 15:08:13",7.037,288,9,1
"=""#00093""","=""P100254-2""","2017-09-02 03:11:17",7.041,287.19,9,1
"=""#00093""","=""P100254-2""","2017-09-02 15:13:33",7.037,287.13,9,1
"=""#00093""","=""P100254-2""","2017-09-03 03:15:58",7.037,287.03,9,1
"=""#00093""","=""P100254-2""","2017-09-03 15:18:19",7.03,284,9,1
"=""#00093""","=""P100254-2""","2017-09-04 03:20:37",7.036,282.34,9,1
"=""#00093""","=""P100254-2""","2017-09-04 15:23:21",7.036,282.37,9,1
"=""#00093""","=""P100254-2""","2017-09-05 03:25:49",7.035,282,9,1
"=""#00093""","=""P100254-2""","2017-09-05 15:28:11",7.037,280.81,9,1
"=""#00093""","=""P100254-2""","2017-09-06 03:30:42",7.039,280.98,9,1
"=""#00093""","=""P100254-2""","2017-09-06 15:32:56",7.034,286.5,9,1
"=""#00093""","=""P100254-2""","2017-09-07 03:35:17",7.035,289.81,9,1
"=""#00093""","=""P100254-2""","2017-09-07 15:37:46",7.036,287.44,9,1
"=""#00093""","=""P100254-2""","2017-09-08 03:40:15",7.035,287.97,9,1
"=""#00093""","=""P100254-2""","2017-09-08 15:42:40",7.036,285.84,9,1
"=""#00093""","=""P100254-2""","2017-09-09 03:45:25",7.042,285.84,9,1
"=""#00093""","=""P100254-2""","2017-09-09 15:47:20",7.035,284,9,1
"=""#00093""","=""P100254-2""","2017-09-10 03:49:33",7.038,283.31,9,1
"=""#00093""","=""P100254-2""","2017-09-10 15:51:17",7.038,283.06,9,1
"=""#00093""","=""P100254-2""","2017-09-11 03:53:12",7.039,282.09,9,1
"=""#00093""","=""P100254-2""","2017-09-11 15:57:07",7.034,283.62,9,1
"=""#00093""","=""P100254-2""","2017-09-12 04:02:16",7.036,284.03,10,1
"=""#00093""","=""P100254-2""","2017-09-12 16:06:37",7.034,284.03,10,1
"=""#00093""","=""P100254-2""","2017-09-13 04:08:34",7.036,283.31,10,1
"=""#00093""","=""P100254-2""","2017-09-13 16:10:59",7.035,283.12,10,1
"=""#00093""","=""P100254-2""","2017-09-14 04:13:18",7.033,282.75,10,1
"=""#00093""","=""P100254-2""","2017-09-14 16:15:23",7.036,280.62,10,1
"=""#00093""","=""P100254-2""","2017-09-15 04:17:41",7.034,283.51,9,1
"=""#00093""","=""P100254-2""","2017-09-15 16:19:49",7.034,283.37,9,1
"=""#00093""","=""P100254-2""","2017-09-16 04:22:01",7.035,283.53,9,1
"=""#00093""","=""P100254-2""","2017-09-16 16:24:14",7.033,281.43,9,1
"=""#00093""","=""P100254-2""","2017-09-17 04:26:28",7.038,281.28,9,1
"=""#00093""","=""P100254-2""","2017-09-17 16:28:38",7.034,281.62,9,1
"=""#00093""","=""P100254-2""","2017-09-18 04:31:02",7.041,280.71,9,1
"=""#00093""","=""P100254-2""","2017-09-18 16:33:16",7.041,278.28,9,1
"=""#00093""","=""P100254-2""","2017-09-19 04:35:29",7.036,280.21,10,1
"=""#00093""","=""P100254-2""","2017-09-19 16:38:08",7.04,285.95,9,1
"=""#00093""","=""P100254-2""","2017-09-20 04:39:57",7.04,286.53,9,1
"=""#00093""","=""P100254-2""","2017-09-20 16:42:05",7.038,285.91,10,1
"=""#00093""","=""P100254-2""","2017-09-21 04:44:17",7.043,285.91,10,1
"=""#00093""","=""P100254-2""","2017-09-21 16:46:53",7.032,285.56,10,1
"=""#00093""","=""P100254-2""","2017-09-22 04:49:20",7.045,284.05,11,1
"=""#00093""","=""P100254-2""","2017-09-22 16:51:33",7.035,285.82,11,1
"=""#00093""","=""P100254-2""","2017-09-23 04:53:45",7.039,288.31,11,1
"=""#00093""","=""P100254-2""","2017-09-23 16:55:42",7.037,289.19,11,1
"=""#00093""","=""P100254-2""","2017-09-24 04:57:47",7.041,288.66,11,1
"=""#00093""","=""P100254-2""","2017-09-24 17:00:17",7.037,288.56,11,1
"=""#00093""","=""P100254-2""","2017-09-25 05:02:33",7.039,287.88,11,1
"=""#00093""","=""P100254-2""","2017-09-25 17:04:29",7.036,288.25,11,1
"=""#00093""","=""P100254-2""","2017-09-26 05:06:51",7.033,289.75,11,1
"=""#00093""","=""P100254-2""","2017-09-26 17:09:09",7.037,288.91,11,1
"=""#00093""","=""P100254-2""","2017-09-27 05:11:39",7.038,288.28,11,1
"=""#00093""","=""P100254-2""","2017-09-27 17:14:00",7.036,287.75,11,1
"=""#00093""","=""P100254-2""","2017-09-28 05:16:42",7.038,287.69,11,1
"=""#00093""","=""P100254-2""","2017-09-28 17:18:59",7.038,286.41,11,1
"=""#00093""","=""P100254-2""","2017-09-29 05:21:01",7.044,287.47,11,1
"=""#00093""","=""P100254-2""","2017-09-29 17:23:20",7.042,287.81,11,1
"=""#00093""","=""P100254-2""","2017-09-30 05:25:18",7.042,288.72,11,1
"=""#00093""","=""P100254-2""","2017-09-30 17:27:17",7.039,288.31,11,1
"=""#00093""","=""P100254-2""","2017-10-01 05:29:20",7.039,288.31,11,1
"=""#00093""","=""P100254-2""","2017-10-01 17:31:43",7.038,288.31,11,1
"=""#00093""","=""P100254-2""","2017-10-02 05:34:07",7.041,288.31,11,1
"=""#00093""","=""P100254-2""","2017-10-02 17:36:17",7.038,287.66,11,1
"=""#00093""","=""P100254-2""","2017-10-03 05:38:33",7.042,288.16,11,1
"=""#00093""","=""P100254-2""","2017-10-03 17:40:45",7.042,287.56,11,1
"=""#00093""","=""P100254-2""","2017-10-04 05:42:48",7.038,285.82,11,1
"=""#00093""","=""P100254-2""","2017-10-04 17:44:56",7.041,286.28,12,1
"=""#00093""","=""P100254-2""","2017-10-05 05:46:58",7.039,285.63,12,1
"=""#00093""","=""P100254-2""","2017-10-05 17:49:23",7.042,285.94,12,1
"=""#00093""","=""P100254-2""","2017-10-06 05:51:44",7.04,286.88,12,1
"=""#00093""","=""P100254-2""","2017-10-06 17:55:11",7.038,286.16,12,1
"=""#00093""","=""P100254-2""","2017-10-07 05:57:28",7.038,286.19,12,1
"=""#00093""","=""P100254-2""","2017-10-07 17:59:21",7.041,286,12,1
"=""#00093""","=""P100254-2""","2017-10-08 06:01:11",7.039,286.44,12,1
"=""#00093""","=""P100254-2""","2017-10-08 18:03:26",7.041,287.34,12,1
"=""#00093""","=""P100254-2""","2017-10-09 06:05:30",7.039,285.16,12,1
"=""#00093""","=""P100254-2""","2017-10-09 18:07:34",7.039,284.09,12,1
"=""#00093""","=""P100254-2""","2017-10-10 06:10:28",7.036,285.06,12,1
"=""#00093""","=""P100254-2""","2017-10-10 18:12:32",7.038,284.59,12,1
"=""#00093""","=""P100254-2""","2017-10-11 06:14:37",7.038,284.84,12,1
"=""#00093""","=""P100254-2""","2017-10-11 18:17:01",7.037,279.59,12,1
