"=""ID""",Name,"Sent Time","UT measurement (mm)","Temperature (Â°C)",PSI,"Apply Temperature Compensation Flag"
"=""#00093""","=""P100254-2""","2018-04-25 10:54:03",7.03,285.31,3,1
"=""#00093""","=""P100254-2""","2018-04-25 23:03:10",7.036,285,3,1
"=""#00093""","=""P100254-2""","2018-04-26 11:05:36",7.032,282.72,3,1
"=""#00093""","=""P100254-2""","2018-04-26 23:07:33",7.036,284.94,3,1
"=""#00093""","=""P100254-2""","2018-04-27 11:12:29",7.033,284.52,3,1
"=""#00093""","=""P100254-2""","2018-04-27 23:14:50",7.031,285.66,3,1
"=""#00093""","=""P100254-2""","2018-04-28 11:17:06",7.03,282.44,3,1
"=""#00093""","=""P100254-2""","2018-04-28 23:18:51",7.03,284.2,3,1
"=""#00093""","=""P100254-2""","2018-04-29 11:20:23",7.032,284.47,3,1
"=""#00093""","=""P100254-2""","2018-04-29 23:21:59",7.031,284.15,3,1
"=""#00093""","=""P100254-2""","2018-04-30 11:24:02",7.029,284.88,3,1
"=""#00093""","=""P100254-2""","2018-04-30 23:26:37",7.028,284.63,3,1
"=""#00093""","=""P100254-2""","2018-05-01 11:28:47",7.032,284.63,3,1
"=""#00093""","=""P100254-2""","2018-05-01 23:30:50",7.028,284.72,3,1
"=""#00093""","=""P100254-2""","2018-05-02 11:33:02",7.028,284.59,3,1
"=""#00093""","=""P100254-2""","2018-05-02 23:35:09",7.023,284.5,3,1
"=""#00093""","=""P100254-2""","2018-05-03 11:37:18",7.032,284.41,3,1
"=""#00093""","=""P100254-2""","2018-05-03 23:39:22",7.029,285.31,3,1
"=""#00093""","=""P100254-2""","2018-05-04 11:41:17",7.027,285.84,3,1
"=""#00093""","=""P100254-2""","2018-05-04 23:43:19",7.031,287.09,3,1
"=""#00093""","=""P100254-2""","2018-05-05 11:45:20",7.032,286.66,3,1
"=""#00093""","=""P100254-2""","2018-05-05 23:47:13",7.029,287.06,3,1
"=""#00093""","=""P100254-2""","2018-05-06 11:49:09",7.028,287.13,3,1
"=""#00093""","=""P100254-2""","2018-05-06 23:51:15",7.03,287.09,3,1
"=""#00093""","=""P100254-2""","2018-05-07 11:53:25",7.026,285.94,3,1
"=""#00093""","=""P100254-2""","2018-05-07 23:55:28",7.026,286.22,3,1
"=""#00093""","=""P100254-2""","2018-05-08 11:57:35",7.028,285.94,3,1
"=""#00093""","=""P100254-2""","2018-05-08 23:59:43",7.029,286.84,3,1
"=""#00093""","=""P100254-2""","2018-05-09 12:01:49",7.03,285.59,3,1
"=""#00093""","=""P100254-2""","2018-05-10 00:04:06",7.028,285.87,3,1
"=""#00093""","=""P100254-2""","2018-05-10 12:06:01",7.031,285,3,1
"=""#00093""","=""P100254-2""","2018-05-11 00:07:56",7.031,282.51,3,1
"=""#00093""","=""P100254-2""","2018-05-11 12:10:04",7.028,284.5,3,1
"=""#00093""","=""P100254-2""","2018-05-12 00:12:14",7.034,284.63,3,1
"=""#00093""","=""P100254-2""","2018-05-12 12:14:09",7.028,284.13,3,1
"=""#00093""","=""P100254-2""","2018-05-13 00:16:07",7.029,284.94,3,1
"=""#00093""","=""P100254-2""","2018-05-13 12:18:20",7.032,284.85,3,1
"=""#00093""","=""P100254-2""","2018-05-14 00:20:23",7.03,282.37,3,1
"=""#00093""","=""P100254-2""","2018-05-14 12:22:16",7.029,283.72,3,1
"=""#00093""","=""P100254-2""","2018-05-15 00:24:35",7.028,285.06,3,1
"=""#00093""","=""P100254-2""","2018-05-15 12:37:16",7.03,283.88,3,1
"=""#00093""","=""P100254-2""","2018-05-16 00:39:45",7.033,288.38,3,1
"=""#00093""","=""P100254-2""","2018-05-16 12:41:49",7.027,286.94,3,1
"=""#00093""","=""P100254-2""","2018-05-17 00:43:59",7.029,286.22,3,1
"=""#00093""","=""P100254-2""","2018-05-17 12:46:16",7.03,286.28,3,1
"=""#00093""","=""P100254-2""","2018-05-18 00:48:25",7.029,285.28,3,1
"=""#00093""","=""P100254-2""","2018-05-18 12:50:36",7.026,284.69,3,1
"=""#00093""","=""P100254-2""","2018-05-19 00:52:44",7.035,284.72,3,1
"=""#00093""","=""P100254-2""","2018-05-19 12:54:39",7.029,285.03,3,1
"=""#00093""","=""P100254-2""","2018-05-20 00:56:52",7.028,284.66,3,1
"=""#00093""","=""P100254-2""","2018-05-20 12:59:12",7.027,284.37,3,1
"=""#00093""","=""P100254-2""","2018-05-21 01:01:16",7.031,284.41,3,1
"=""#00093""","=""P100254-2""","2018-05-21 13:03:22",7.026,284.09,3,1
"=""#00093""","=""P100254-2""","2018-05-22 01:05:41",7.03,284.28,3,1
"=""#00093""","=""P100254-2""","2018-05-22 13:07:19",7.028,273.65,3,1
"=""#00093""","=""P100254-2""","2018-05-23 01:09:25",7.033,273.29,3,1
"=""#00093""","=""P100254-2""","2018-05-23 13:11:39",7.028,277.31,3,1
"=""#00093""","=""P100254-2""","2018-05-24 01:13:54",7.034,277.24,3,1
"=""#00093""","=""P100254-2""","2018-05-24 13:15:39",7.03,278.27,3,1
"=""#00093""","=""P100254-2""","2018-05-25 01:18:11",7.032,277,3,1
"=""#00093""","=""P100254-2""","2018-05-25 13:20:25",7.026,277.71,3,1
"=""#00093""","=""P100254-2""","2018-05-26 01:22:34",7.026,281.78,3,1
"=""#00093""","=""P100254-2""","2018-05-26 13:24:48",7.034,278.82,3,1
"=""#00093""","=""P100254-2""","2018-05-27 01:26:55",7.03,280.9,3,1
"=""#00093""","=""P100254-2""","2018-05-27 13:28:54",7.031,280.9,3,1
"=""#00093""","=""P100254-2""","2018-05-28 01:31:12",7.033,281.28,3,1
"=""#00093""","=""P100254-2""","2018-05-28 13:33:24",7.027,281.31,3,1
"=""#00093""","=""P100254-2""","2018-05-29 01:35:34",7.029,281.68,3,1
"=""#00093""","=""P100254-2""","2018-05-29 13:37:32",7.029,282.4,3,1
"=""#00093""","=""P100254-2""","2018-05-30 01:39:52",7.028,281.46,3,1
"=""#00093""","=""P100254-2""","2018-05-30 13:42:00",7.032,282.03,3,1
"=""#00093""","=""P100254-2""","2018-05-31 01:44:07",7.032,282.09,3,1
"=""#00093""","=""P100254-2""","2018-05-31 13:45:56",7.027,283.72,3,1
"=""#00093""","=""P100254-2""","2018-06-01 01:48:11",7.029,282.22,3,1
"=""#00093""","=""P100254-2""","2018-06-01 13:50:11",7.03,281.43,3,1
"=""#00093""","=""P100254-2""","2018-06-02 01:52:49",7.027,281.46,3,1
"=""#00093""","=""P100254-2""","2018-06-02 13:54:45",7.029,280.87,3,1
"=""#00093""","=""P100254-2""","2018-06-03 01:56:54",7.029,282.06,3,1
"=""#00093""","=""P100254-2""","2018-06-03 13:58:49",7.033,281.15,3,1
"=""#00093""","=""P100254-2""","2018-06-04 02:00:34",7.03,280.81,3,1
"=""#00093""","=""P100254-2""","2018-06-04 14:10:54",7.031,281,3,1
"=""#00093""","=""P100254-2""","2018-06-05 02:12:56",7.033,280.21,3,1
"=""#00093""","=""P100254-2""","2018-06-26 15:55:41",7.026,282.65,3,1
"=""#00093""","=""P100254-2""","2018-06-27 03:57:38",7.031,283.9,4,1
"=""#00093""","=""P100254-2""","2018-06-27 15:59:48",7.029,284.35,4,1
"=""#00093""","=""P100254-2""","2018-06-28 04:01:49",7.028,284.69,4,1
"=""#00093""","=""P100254-2""","2018-06-28 16:04:03",7.028,284.22,4,1
"=""#00093""","=""P100254-2""","2018-06-29 04:05:56",7.03,287.31,4,1
"=""#00093""","=""P100254-2""","2018-06-29 16:08:02",7.03,286.72,4,1
"=""#00093""","=""P100254-2""","2018-06-30 04:10:35",7.03,287,4,1
"=""#00093""","=""P100254-2""","2018-06-30 16:12:55",7.028,287.69,4,1
"=""#00093""","=""P100254-2""","2018-07-01 04:15:05",7.032,287.31,4,1
"=""#00093""","=""P100254-2""","2018-07-01 16:17:17",7.03,288.63,4,1
"=""#00093""","=""P100254-2""","2018-07-02 04:19:26",7.032,289.53,4,1
"=""#00093""","=""P100254-2""","2018-07-02 16:21:44",7.029,288.97,4,1
"=""#00093""","=""P100254-2""","2018-07-03 04:24:31",7.033,290.06,4,1
"=""#00093""","=""P100254-2""","2018-07-03 16:26:39",7.028,289.53,4,1
"=""#00093""","=""P100254-2""","2018-07-04 04:28:44",7.028,288.22,4,1
"=""#00093""","=""P100254-2""","2018-07-04 16:31:01",7.028,287.37,4,1
"=""#00093""","=""P100254-2""","2018-07-05 04:33:13",7.025,290.03,4,1
"=""#00093""","=""P100254-2""","2018-07-05 16:34:58",7.031,289.84,4,1
"=""#00093""","=""P100254-2""","2018-07-06 04:37:26",7.03,289.75,4,1
"=""#00093""","=""P100254-2""","2018-07-06 16:39:42",7.025,287.72,4,1
"=""#00093""","=""P100254-2""","2018-07-07 04:41:48",7.029,283.25,4,1
"=""#00093""","=""P100254-2""","2018-07-07 16:44:00",7.025,287.37,4,1
"=""#00093""","=""P100254-2""","2018-07-08 04:46:06",7.033,287.94,4,1
"=""#00093""","=""P100254-2""","2018-07-08 16:48:13",7.028,287.09,4,1
"=""#00093""","=""P100254-2""","2018-07-09 04:50:47",7.027,287.66,4,1
"=""#00093""","=""P100254-2""","2018-07-09 16:53:42",7.027,284.84,4,1
"=""#00093""","=""P100254-2""","2018-07-10 04:57:41",7.03,283.72,5,1
"=""#00093""","=""P100254-2""","2018-07-10 17:00:47",7.024,283.56,5,1
"=""#00093""","=""P100254-2""","2018-07-11 05:04:04",7.032,283.84,5,1
"=""#00093""","=""P100254-2""","2018-07-11 17:07:39",7.03,283.94,5,1
"=""#00093""","=""P100254-2""","2018-07-12 05:09:58",7.032,283.56,5,1
"=""#00093""","=""P100254-2""","2018-07-12 17:12:17",7.023,284.47,5,1
"=""#00093""","=""P100254-2""","2018-07-13 05:15:52",7.032,280.71,5,1
"=""#00093""","=""P100254-2""","2018-07-13 17:18:47",7.025,281.06,5,1
"=""#00093""","=""P100254-2""","2018-07-14 05:21:39",7.029,281,5,1
"=""#00093""","=""P100254-2""","2018-07-14 17:24:32",7.025,276.36,5,1
"=""#00093""","=""P100254-2""","2018-07-15 05:27:14",7.031,283.56,5,1
"=""#00093""","=""P100254-2""","2018-07-15 17:30:11",7.029,281.4,5,1
"=""#00093""","=""P100254-2""","2018-07-16 05:32:49",7.031,281.09,5,1
"=""#00093""","=""P100254-2""","2018-07-16 17:35:22",7.034,281.65,5,1
"=""#00093""","=""P100254-2""","2018-07-17 05:38:24",7.037,282.53,5,1
"=""#00093""","=""P100254-2""","2018-07-17 17:41:02",7.029,281.81,5,1
"=""#00093""","=""P100254-2""","2018-07-18 05:43:49",7.03,282.31,5,1
"=""#00093""","=""P100254-2""","2018-07-18 17:51:49",7.032,282.56,5,1
"=""#00093""","=""P100254-2""","2018-07-19 06:00:52",7.023,281.87,5,1
"=""#00093""","=""P100254-2""","2018-07-19 18:04:08",7.032,281.97,5,1
"=""#00093""","=""P100254-2""","2018-07-20 06:07:44",7.026,281.93,5,1
"=""#00093""","=""P100254-2""","2018-07-20 18:10:20",7.027,283.28,5,1
"=""#00093""","=""P100254-2""","2018-07-21 06:13:31",7.033,282.59,5,1
"=""#00093""","=""P100254-2""","2018-07-21 18:16:38",7.025,282.59,5,1
"=""#00093""","=""P100254-2""","2018-07-22 06:18:55",7.031,282.03,5,1
"=""#00093""","=""P100254-2""","2018-07-22 18:21:56",7.025,283.25,5,1
"=""#00093""","=""P100254-2""","2018-07-23 06:24:44",7.028,283.25,5,1
"=""#00093""","=""P100254-2""","2018-07-23 18:27:46",7.027,282.65,5,1
"=""#00093""","=""P100254-2""","2018-07-24 06:30:44",7.025,283.25,5,1
"=""#00093""","=""P100254-2""","2018-07-24 18:33:21",7.029,282.4,5,1
"=""#00093""","=""P100254-2""","2018-07-25 06:35:55",7.025,282.65,5,1
"=""#00093""","=""P100254-2""","2018-07-25 18:41:06",7.031,282.97,4,1
"=""#00093""","=""P100254-2""","2018-07-26 06:43:52",7.027,281.34,4,1
"=""#00093""","=""P100254-2""","2018-07-26 18:46:38",7.024,281.4,5,1
"=""#00093""","=""P100254-2""","2018-07-27 07:11:11",7.024,281.03,5,1
"=""#00093""","=""P100254-2""","2018-07-27 19:15:08",7.026,280.09,5,1
"=""#00093""","=""P100254-2""","2018-07-28 07:17:32",7.026,279.46,5,1
"=""#00093""","=""P100254-2""","2018-07-28 19:20:17",7.025,280.4,5,1
"=""#00093""","=""P100254-2""","2018-07-29 07:23:09",7.023,280.74,5,1
"=""#00093""","=""P100254-2""","2018-07-29 19:25:44",7.023,281.06,6,1
"=""#00093""","=""P100254-2""","2018-07-30 07:28:26",7.025,280.4,5,1
"=""#00093""","=""P100254-2""","2018-07-30 19:30:51",7.031,280.49,5,1
"=""#00093""","=""P100254-2""","2018-07-31 07:33:16",7.024,283.47,6,1
"=""#00093""","=""P100254-2""","2018-07-31 19:35:56",7.029,283.34,6,1
"=""#00093""","=""P100254-2""","2018-08-01 07:38:30",7.027,284.09,8,1
"=""#00093""","=""P100254-2""","2018-08-01 19:40:57",7.029,282.31,8,1
"=""#00093""","=""P100254-2""","2018-08-02 07:44:04",7.029,283.19,8,1
"=""#00093""","=""P100254-2""","2018-08-02 19:47:32",7.027,283.84,8,1
"=""#00093""","=""P100254-2""","2018-08-03 07:50:21",7.025,283.9,7,1
"=""#00093""","=""P100254-2""","2018-08-03 19:53:02",7.03,282.9,7,1
"=""#00093""","=""P100254-2""","2018-08-04 07:55:22",7.024,282.59,6,1
"=""#00093""","=""P100254-2""","2018-08-04 19:57:36",7.028,282,6,1
"=""#00093""","=""P100254-2""","2018-08-05 08:00:27",7.022,281.84,6,1
"=""#00093""","=""P100254-2""","2018-08-05 20:02:48",7.029,281.97,6,1
"=""#00093""","=""P100254-2""","2018-08-06 08:05:02",7.023,281.84,6,1
"=""#00093""","=""P100254-2""","2018-08-06 20:07:10",7.027,281.25,6,1
"=""#00093""","=""P100254-2""","2018-08-07 08:09:40",7.023,280.34,6,1
"=""#00093""","=""P100254-2""","2018-08-07 20:12:06",7.022,280.43,6,1
"=""#00093""","=""P100254-2""","2018-08-08 08:14:36",7.024,280.68,6,1
"=""#00093""","=""P100254-2""","2018-08-08 20:17:00",7.028,281.4,6,1
"=""#00093""","=""P100254-2""","2018-08-09 08:19:06",7.026,281.4,6,1
"=""#00093""","=""P100254-2""","2018-08-09 20:21:05",7.025,282,6,1
"=""#00093""","=""P100254-2""","2018-08-10 08:23:44",7.029,281.06,6,1
"=""#00093""","=""P100254-2""","2018-08-10 20:26:32",7.026,281,6,1
"=""#00093""","=""P100254-2""","2018-08-11 08:28:57",7.023,281.59,6,1
"=""#00093""","=""P100254-2""","2018-08-11 20:31:02",7.021,281.93,6,1
"=""#00093""","=""P100254-2""","2018-08-12 08:33:27",7.032,282.86,6,1
"=""#00093""","=""P100254-2""","2018-08-12 20:35:51",7.028,283.5,6,1
"=""#00093""","=""P100254-2""","2018-08-13 08:38:27",7.025,283.81,6,1
"=""#00093""","=""P100254-2""","2018-08-13 20:40:50",7.023,283.15,6,1
"=""#00093""","=""P100254-2""","2018-08-14 08:43:14",7.024,284.03,6,1
"=""#00093""","=""P100254-2""","2018-08-14 20:45:14",7.022,277.49,6,1
"=""#00093""","=""P100254-2""","2018-08-15 08:47:32",7.022,274.8,6,1
"=""#00093""","=""P100254-2""","2018-08-15 20:50:04",7.024,273.72,6,1
"=""#00093""","=""P100254-2""","2018-08-16 08:52:44",7.03,275.08,6,1
"=""#00093""","=""P100254-2""","2018-08-16 20:55:50",7.026,274.48,6,1
"=""#00093""","=""P100254-2""","2018-08-17 08:58:28",7.027,274.8,6,1
"=""#00093""","=""P100254-2""","2018-08-17 21:01:16",7.022,274.74,6,1
"=""#00093""","=""P100254-2""","2018-08-18 09:03:37",7.02,274.39,6,1
"=""#00093""","=""P100254-2""","2018-08-18 21:06:27",7.018,274.7,6,1
"=""#00093""","=""P100254-2""","2018-08-19 09:08:50",7.019,274.87,6,1
"=""#00093""","=""P100254-2""","2018-08-19 21:11:34",7.025,274.61,6,1
"=""#00093""","=""P100254-2""","2018-08-20 09:14:05",7.022,275.02,6,1
"=""#00093""","=""P100254-2""","2018-08-20 21:18:08",7.022,274.11,6,1
"=""#00093""","=""P100254-2""","2018-08-21 09:20:26",7.023,277.9,6,1
"=""#00093""","=""P100254-2""","2018-08-21 21:23:02",7.02,277.87,6,1
"=""#00093""","=""P100254-2""","2018-08-22 09:25:20",7.022,276.71,6,1
"=""#00093""","=""P100254-2""","2018-08-22 21:27:36",7.022,278.52,6,1
"=""#00093""","=""P100254-2""","2018-08-23 09:30:25",7.022,278.21,6,1
"=""#00093""","=""P100254-2""","2018-08-23 21:33:07",7.023,279.18,6,1
"=""#00093""","=""P100254-2""","2018-08-24 09:35:26",7.025,276.58,6,1
"=""#00093""","=""P100254-2""","2018-08-24 21:38:00",7.024,276.9,6,1
"=""#00093""","=""P100254-2""","2018-08-25 09:40:52",7.027,276.68,6,1
"=""#00093""","=""P100254-2""","2018-08-25 21:43:19",7.027,277.65,6,1
"=""#00093""","=""P100254-2""","2018-08-26 09:46:06",7.024,278.27,6,1
"=""#00093""","=""P100254-2""","2018-08-26 21:48:53",7.026,278.43,5,1
"=""#00093""","=""P100254-2""","2018-08-27 09:51:33",7.022,277.93,5,1
"=""#00093""","=""P100254-2""","2018-08-27 21:54:11",7.023,277.93,5,1
"=""#00093""","=""P100254-2""","2018-08-28 09:56:49",7.027,278.9,5,1
"=""#00093""","=""P100254-2""","2018-08-28 21:59:23",7.026,278.84,5,1
"=""#00093""","=""P100254-2""","2018-08-29 10:02:05",7.032,277.71,5,1
"=""#00093""","=""P100254-2""","2018-08-29 22:04:39",7.031,278.33,5,1
"=""#00093""","=""P100254-2""","2018-08-30 10:07:13",7.027,278.87,5,1
"=""#00093""","=""P100254-2""","2018-08-30 22:09:27",7.021,276.64,5,1
"=""#00093""","=""P100254-2""","2018-08-31 10:11:33",7.026,276.99,5,1
"=""#00093""","=""P100254-2""","2018-08-31 22:14:25",7.029,277.15,5,1
"=""#00093""","=""P100254-2""","2018-09-01 10:16:57",7.022,276.39,5,1
"=""#00093""","=""P100254-2""","2018-09-01 22:19:42",7.023,276.61,5,1
"=""#00093""","=""P100254-2""","2018-09-02 10:22:19",7.022,277.33,5,1
"=""#00093""","=""P100254-2""","2018-09-02 22:25:16",7.023,276.99,5,1
"=""#00093""","=""P100254-2""","2018-09-03 10:28:01",7.021,277.36,5,1
"=""#00093""","=""P100254-2""","2018-09-03 22:30:47",7.026,276.96,5,1
"=""#00093""","=""P100254-2""","2018-10-08 13:36:29",7.022,277.71,3,1
"=""#00093""","=""P100254-2""","2018-10-09 01:42:31",7.027,278.12,3,1
"=""#00093""","=""P100254-2""","2018-10-09 13:45:32",7.022,278.71,3,1
"=""#00093""","=""P100254-2""","2018-10-10 01:49:00",7.029,280.28,3,1
"=""#00093""","=""P100254-2""","2018-10-10 13:51:34",7.027,278.46,3,1
"=""#00093""","=""P100254-2""","2018-10-11 01:54:51",7.029,281.65,3,1
"=""#00093""","=""P100254-2""","2018-10-11 13:58:04",7.029,279.69,3,1
"=""#00093""","=""P100254-2""","2018-10-12 02:01:21",7.023,279.62,3,1
"=""#00093""","=""P100254-2""","2018-10-12 14:04:13",7.026,279.5,3,1
"=""#00093""","=""P100254-2""","2018-10-13 02:07:56",7.027,281,3,1
"=""#00093""","=""P100254-2""","2018-10-13 14:10:19",7.021,280.62,3,1
"=""#00093""","=""P100254-2""","2018-10-14 02:13:20",7.027,278.9,3,1
"=""#00093""","=""P100254-2""","2018-10-14 14:16:08",7.02,280.65,3,1
"=""#00093""","=""P100254-2""","2018-10-15 02:18:42",7.025,280.68,3,1
"=""#00093""","=""P100254-2""","2018-10-15 14:21:43",7.025,279.99,3,1
"=""#00093""","=""P100254-2""","2018-10-16 02:24:44",7.021,278.3,3,1
"=""#00093""","=""P100254-2""","2018-10-16 14:27:43",7.024,276.21,3,1
"=""#00093""","=""P100254-2""","2018-10-17 02:30:34",7.025,273.58,3,1
"=""#00093""","=""P100254-2""","2018-10-17 14:33:21",7.019,274.3,3,1
"=""#00093""","=""P100254-2""","2018-10-18 02:35:54",7.021,272.98,2,1
"=""#00093""","=""P100254-2""","2018-10-18 14:38:12",7.018,272.48,2,1
"=""#00093""","=""P100254-2""","2018-10-19 02:40:23",7.024,271.04,2,1
"=""#00093""","=""P100254-2""","2018-10-19 14:43:52",7.024,270.82,3,1
"=""#00093""","=""P100254-2""","2018-10-20 02:46:51",7.024,270.7,3,1
"=""#00093""","=""P100254-2""","2018-10-20 14:49:43",7.024,271.38,3,1
"=""#00093""","=""P100254-2""","2018-10-21 02:52:21",7.022,267.59,3,1
"=""#00093""","=""P100254-2""","2018-10-21 14:54:36",7.021,277.49,3,1
"=""#00093""","=""P100254-2""","2018-10-22 02:58:31",7.022,278.21,3,1
"=""#00093""","=""P100254-2""","2018-10-22 15:01:15",7.021,277.37,3,1
"=""#00093""","=""P100254-2""","2018-10-23 03:04:07",7.024,276.24,3,1
"=""#00093""","=""P100254-2""","2018-10-23 15:06:57",7.024,276.37,3,1
"=""#00093""","=""P100254-2""","2018-10-24 03:09:47",7.03,273.73,3,1
"=""#00093""","=""P100254-2""","2018-10-24 15:12:30",7.024,275.14,3,1
"=""#00093""","=""P100254-2""","2018-10-25 03:14:55",7.022,262.92,3,1
"=""#00093""","=""P100254-2""","2018-10-25 15:17:41",7.018,263.55,3,1
"=""#00093""","=""P100254-2""","2018-10-26 03:20:06",7.024,270.72,3,1
"=""#00093""","=""P100254-2""","2018-10-26 15:23:01",7.025,270.98,3,1
"=""#00093""","=""P100254-2""","2018-10-27 03:25:53",7.025,267.03,3,1
"=""#00093""","=""P100254-2""","2018-10-27 15:28:44",7.026,271.39,3,1
"=""#00093""","=""P100254-2""","2018-10-28 03:31:08",7.022,270.79,3,1
"=""#00093""","=""P100254-2""","2018-10-28 15:33:35",7.022,274.11,3,1
"=""#00093""","=""P100254-2""","2018-10-29 03:36:24",7.024,276.74,3,1
"=""#00093""","=""P100254-2""","2018-10-29 15:39:33",7.024,277.57,3,1
"=""#00093""","=""P100254-2""","2018-10-30 03:42:22",7.024,278.24,3,1
"=""#00093""","=""P100254-2""","2018-10-30 15:45:38",7.022,270.95,3,1
"=""#00093""","=""P100254-2""","2018-10-31 03:49:15",7.022,271.26,2,1
"=""#00093""","=""P100254-2""","2018-10-31 15:51:38",7.022,265.83,3,1
"=""#00093""","=""P100254-2""","2018-11-01 03:54:03",7.015,262.96,3,1
"=""#00093""","=""P100254-2""","2018-11-01 15:56:22",7.022,266.31,3,1
"=""#00093""","=""P100254-2""","2018-11-02 03:59:19",7.022,269.63,3,1
"=""#00093""","=""P100254-2""","2018-11-02 16:01:48",7.019,269.28,3,1
"=""#00093""","=""P100254-2""","2018-11-03 04:05:47",7.02,263.08,3,1
"=""#00093""","=""P100254-2""","2018-11-03 16:08:25",7.019,268.16,3,1
"=""#00093""","=""P100254-2""","2018-11-04 04:11:22",7.021,265.65,3,1
"=""#00093""","=""P100254-2""","2018-11-04 16:14:33",7.02,270.22,3,1
"=""#00093""","=""P100254-2""","2018-11-05 04:16:27",7.02,269.44,3,1
"=""#00093""","=""P100254-2""","2018-11-05 16:19:31",7.017,269.41,3,1
"=""#00093""","=""P100254-2""","2018-11-06 04:22:29",7.021,271.07,3,1
"=""#00093""","=""P100254-2""","2018-11-06 16:25:06",7.019,270.7,3,1
"=""#00093""","=""P100254-2""","2018-11-07 04:28:08",7.02,270.95,3,1
"=""#00093""","=""P100254-2""","2018-11-07 16:31:17",7.018,266.13,3,1
"=""#00093""","=""P100254-2""","2018-11-08 04:34:27",7.019,262.29,3,1
"=""#00093""","=""P100254-2""","2018-11-08 16:37:23",7.019,269.85,3,1
"=""#00093""","=""P100254-2""","2018-11-09 04:41:17",7.022,269.78,3,1
"=""#00093""","=""P100254-2""","2018-11-09 16:44:24",7.026,269.29,3,1
"=""#00093""","=""P100254-2""","2018-11-10 04:47:46",7.023,268.97,3,1
"=""#00093""","=""P100254-2""","2018-11-10 16:50:31",7.019,272.04,3,1
"=""#00093""","=""P100254-2""","2018-11-11 04:53:25",7.02,273.17,3,1
"=""#00093""","=""P100254-2""","2018-11-11 16:56:07",7.02,271.29,3,1
"=""#00093""","=""P100254-2""","2018-11-12 04:59:14",7.023,272.54,3,1
"=""#00093""","=""P100254-2""","2018-11-12 17:02:01",7.026,272.86,3,1
"=""#00093""","=""P100254-2""","2018-11-13 05:04:57",7.021,273.29,3,1
"=""#00093""","=""P100254-2""","2018-11-13 17:08:05",7.028,273.17,3,1
"=""#00093""","=""P100254-2""","2018-11-14 05:11:22",7.024,273.83,3,1
"=""#00093""","=""P100254-2""","2018-11-14 17:14:52",7.026,272.07,3,1
"=""#00093""","=""P100254-2""","2018-11-15 05:17:21",7.022,273.92,3,1
"=""#00093""","=""P100254-2""","2018-11-15 17:19:37",7.02,273.89,3,1
"=""#00093""","=""P100254-2""","2018-11-16 05:22:01",7.023,274.83,3,1
